日期,strategy,benchmark,excess_return,rebalance
2024-01-24,1.2274978481900243,1.1700529318164599,0.057444916373564414,False
2024-01-25,1.2300652200576636,1.172147473019928,0.05791774703773567,False
2024-01-26,1.2302812499933342,1.1723152528062522,0.05796599718708206,False
2024-01-29,1.2340341957069314,1.1721149995128974,0.061919196194033965,False
2024-01-30,1.229696327529526,1.1724126733273437,0.0572836542021824,False
2024-01-31,1.2193597619750203,1.1723747875691415,0.04698497440587879,True
2024-02-01,1.2238797147650808,1.1729593106956908,0.050920404069390024,False
2024-02-02,1.2329651652023104,1.1721961832804737,0.06076898192183666,False
2024-02-05,1.2266059779376142,1.1721853587781301,0.05442061915948404,False
2024-02-06,1.234805183794115,1.1743827327538616,0.060422451040253344,False
2024-02-07,1.2369538234268802,1.1769589643116156,0.05999485911526459,False
2024-02-08,1.2367134670650435,1.1777275039780046,0.05898596308703885,False
2024-02-19,1.2391885124300883,1.1786854724354048,0.06050303999468354,False
2024-02-20,1.2376857017795142,1.1793890650877326,0.058296636691781645,False
2024-02-21,1.2408398006967074,1.1802171395170107,0.060622661179696724,False
2024-02-22,1.256200277878706,1.1814565450353418,0.07474373284336422,False
2024-02-23,1.254947303580034,1.1820735416689219,0.07287376191111217,False
2024-02-26,1.2556625522171143,1.1826201790372686,0.07304237317984574,False
2024-02-27,1.2604775493922462,1.1841410216165311,0.07633652777571509,False
2024-02-28,1.255853090248836,1.1834915514759208,0.07236153877291529,False
2024-02-29,1.259209170207047,1.185851292986805,0.0733578772202419,False
2024-03-01,1.2665370108207827,1.1856402151911065,0.08089679562967622,False
2024-03-04,1.270804549489822,1.1871610577703688,0.08364349171945307,False
2024-03-05,1.267673355169882,1.188622365586742,0.07905098958313994,False
2024-03-06,1.2760578586648728,1.1902298041847525,0.08582805448012021,False
2024-03-07,1.2857593452975264,1.1909821070976263,0.09477723819990014,False
2024-03-08,1.284186704428526,1.1914800342054273,0.09270667022309875,False
2024-03-11,1.2863766948622966,1.1925191864304037,0.09385750843189289,False
2024-03-12,1.2977488730414926,1.1912094216468396,0.10653945139465293,False
2024-03-13,1.2948298046738471,1.1902676899429547,0.10456211473089239,False
2024-03-14,1.2932140011161861,1.1898509466027298,0.10336305451345629,False
